timestamp,simple-path,time
"2022-04-04 13:39:14.678","/master/welcome",8689
"2022-04-04 13:39:15.525","/master/welcome",645
"2022-04-04 13:39:19.219","/master/sign-in",3363
"2022-04-04 13:39:21.869","/master/welcome",1185
"2022-04-04 13:39:24.42","/any/item/list-all-tools",2183
"2022-04-04 13:39:28.244","/any/item/show",2677
"2022-04-04 13:39:31.794","/master/welcome",764
"2022-04-04 13:39:32.489","/master/welcome",660
"2022-04-04 13:39:33.762","/master/sign-in",1087
"2022-04-04 13:39:35.754","/master/welcome",1096
"2022-04-04 13:39:37.755","/any/item/list-all-tools",1625
"2022-04-04 13:39:40.847","/any/item/show",1171
