timestamp,simple-path,time
"2022-04-24 14:37:45.266","/master/welcome",11853
"2022-04-24 14:37:49.024","/any/chirp/list",3252
"2022-04-24 14:37:53.746","/master/welcome",964
"2022-04-24 14:37:56.313","/any/item/list-all-tools",1701
"2022-04-24 14:38:01.149","/any/item/show",3253
"2022-04-24 14:38:02.54","/master/welcome",808
"2022-04-24 14:38:03.89","/any/item/list-all-tools",1087
"2022-04-24 14:38:05.982","/any/item/show",1108
"2022-04-24 14:38:09.789","/master/welcome",621
"2022-04-24 14:38:11.767","/any/quantity/list-all-toolkits",1684
"2022-04-24 14:38:15.083","/any/quantity/show",1628
"2022-04-24 14:38:18.851","/master/welcome",598
"2022-04-24 14:38:19.844","/master/welcome",950
"2022-04-24 14:38:22.193","/master/sign-in",2152
"2022-04-24 14:38:23.505","/master/welcome",582
"2022-04-24 14:38:25.084","/inventor/patronage/list-all-mine-patronages",1196
"2022-04-24 14:38:28.138","/inventor/patronage/show",1618
"2022-04-24 14:38:29.511","/master/welcome",751
"2022-04-24 14:38:30.834","/master/welcome",580
"2022-04-24 14:38:33.506","/master/welcome",589
"2022-04-24 14:38:34.045","/master/welcome",505
"2022-04-24 14:38:35.388","/master/sign-in",622
"2022-04-24 14:38:37.324","/master/welcome",622
"2022-04-24 14:38:38.745","/inventor/patronage/list-all-mine-patronages",615
"2022-04-24 14:38:41.297","/inventor/patronage/show",1094
"2022-04-24 14:38:42.55","/master/welcome",627
"2022-04-24 14:38:43.872","/master/welcome",613
"2022-04-24 14:38:49.236","/master/welcome",685
"2022-04-24 14:38:50.026","/master/welcome",744
"2022-04-24 14:38:51.326","/master/sign-in",1080
"2022-04-24 14:38:52.592","/master/welcome",557
"2022-04-24 14:38:53.986","/patron/patronage/list-all-mine-patronages",1095
"2022-04-24 14:38:56.055","/patron/patronage/show",1080
"2022-04-24 14:38:57.253","/master/welcome",584
"2022-04-24 14:38:58.572","/master/welcome",595
"2022-04-24 14:39:01.213","/master/welcome",554
"2022-04-24 14:39:01.91","/master/welcome",662
"2022-04-24 14:39:03.178","/master/sign-in",560
"2022-04-24 14:39:04.502","/master/welcome",586
"2022-04-24 14:39:05.869","/patron/patronage/list-all-mine-patronages",561
"2022-04-24 14:39:07.956","/patron/patronage/show",1083
"2022-04-24 14:39:09.106","/master/welcome",527
"2022-04-24 14:39:10.423","/master/welcome",617
"2022-04-24 14:39:16.399","/master/welcome",890
"2022-04-24 14:39:17.226","/master/welcome",786
"2022-04-24 14:39:18.566","/master/sign-in",584
"2022-04-24 14:39:19.887","/master/welcome",571
"2022-04-24 14:39:21.31","/patron/patronage-report/list-patronage-reports",1131
"2022-04-24 14:39:23.623","/patron/patronage-report/show",1088
"2022-04-24 14:39:24.467","/master/welcome",606
"2022-04-24 14:39:25.728","/master/welcome",577
"2022-04-24 14:39:28.39","/master/welcome",573
"2022-04-24 14:39:29.114","/master/welcome",694
"2022-04-24 14:39:30.421","/master/sign-in",606
"2022-04-24 14:39:32.31","/master/welcome",615
"2022-04-24 14:39:33.728","/patron/patronage-report/list-patronage-reports",580
"2022-04-24 14:39:36.011","/patron/patronage-report/show",1075
"2022-04-24 14:39:36.708","/master/welcome",480
"2022-04-24 14:39:37.978","/master/welcome",570
"2022-04-24 14:39:43.061","/master/welcome",556
"2022-04-24 14:39:43.682","/master/welcome",593
"2022-04-24 14:39:45.565","/master/sign-in",1117
"2022-04-24 14:39:46.918","/master/welcome",606
"2022-04-24 14:39:48.367","/inventor/item/list-all-mine-items",1141
"2022-04-24 14:39:50.463","/inventor/item/show",1106
"2022-04-24 14:39:51.432","/master/welcome",446
"2022-04-24 14:39:52.73","/master/welcome",582
"2022-04-24 14:39:55.345","/master/welcome",524
"2022-04-24 14:39:55.868","/master/welcome",487
"2022-04-24 14:39:57.172","/master/sign-in",588
"2022-04-24 14:39:58.497","/master/welcome",573
"2022-04-24 14:39:59.869","/inventor/item/list-all-mine-items",558
"2022-04-24 14:40:02.008","/inventor/item/show",612
"2022-04-24 14:40:03.035","/master/welcome",521
"2022-04-24 14:40:03.785","/master/welcome",578
"2022-04-24 14:40:08.825","/master/welcome",564
"2022-04-24 14:40:09.35","/master/welcome",492
"2022-04-24 14:40:10.652","/master/sign-in",1131
"2022-04-24 14:40:11.969","/master/welcome",581
"2022-04-24 14:40:13.328","/inventor/patronage-report/list-inventor-patronage-reports",1088
"2022-04-24 14:40:15.038","/inventor/patronage-report/show",1147
"2022-04-24 14:40:15.896","/master/welcome",597
"2022-04-24 14:40:16.637","/master/welcome",571
"2022-04-24 14:40:19.221","/master/welcome",489
"2022-04-24 14:40:19.757","/master/welcome",509
"2022-04-24 14:40:21.032","/master/sign-in",585
"2022-04-24 14:40:22.286","/master/welcome",553
"2022-04-24 14:40:23.657","/inventor/patronage-report/list-inventor-patronage-reports",575
"2022-04-24 14:40:25.275","/inventor/patronage-report/show",558
"2022-04-24 14:40:25.989","/master/welcome",492
"2022-04-24 14:40:26.793","/master/welcome",593
"2022-04-24 14:40:31.784","/master/welcome",504
"2022-04-24 14:40:32.348","/master/welcome",536
"2022-04-24 14:40:33.626","/master/sign-in",1102
"2022-04-24 14:40:34.945","/master/welcome",558
"2022-04-24 14:40:36.918","/inventor/toolkit/list",1148
"2022-04-24 14:40:38.755","/inventor/toolkit/show",1091
"2022-04-24 14:40:39.686","/master/welcome",505
"2022-04-24 14:40:40.453","/master/welcome",570
"2022-04-24 14:40:43.077","/master/welcome",533
"2022-04-24 14:40:43.592","/master/welcome",474
"2022-04-24 14:40:44.923","/master/sign-in",596
"2022-04-24 14:40:46.213","/master/welcome",580
"2022-04-24 14:40:47.61","/inventor/toolkit/list",591
"2022-04-24 14:40:49.504","/inventor/toolkit/show",1089
"2022-04-24 14:40:50.401","/master/welcome",478
"2022-04-24 14:40:51.218","/master/welcome",615
"2022-04-24 14:40:56.138","/master/welcome",519
"2022-04-24 14:40:56.689","/master/welcome",506
"2022-04-24 14:40:59.049","/anonymous/user-account/create",1633
"2022-04-24 14:41:02.47","/master/welcome",1112
"2022-04-24 14:41:05.024","/master/welcome",478
"2022-04-24 14:41:06.291","/master/sign-in",1097
"2022-04-24 14:41:07.569","/master/welcome",569
"2022-04-24 14:41:08.127","/master/welcome",495
"2022-04-24 14:41:09.461","/master/welcome",584
"2022-04-24 14:41:12.109","/master/welcome",545
"2022-04-24 14:41:12.69","/master/welcome",550
"2022-04-24 14:41:13.952","/anonymous/user-account/create",1082
"2022-04-24 14:41:16.967","/master/welcome",557
"2022-04-24 14:41:19.577","/master/welcome",537
"2022-04-24 14:41:20.963","/master/sign-in",609
"2022-04-24 14:41:22.243","/master/welcome",567
"2022-04-24 14:41:22.866","/master/welcome",570
"2022-04-24 14:41:24.224","/master/welcome",565
"2022-04-24 14:41:27.007","/master/welcome",672
"2022-04-24 14:41:27.699","/master/welcome",664
"2022-04-24 14:41:28.998","/anonymous/user-account/create",1113
"2022-04-24 14:41:31.936","/master/welcome",568
"2022-04-24 14:41:34.573","/master/welcome",537
