timestamp,simple-path,time
"2022-04-08 16:11:21.25","/master/welcome",9857
"2022-04-08 16:11:24.883","/any/quantity/list-all-toolkits",3304
"2022-04-08 16:11:29.383","/any/quantity/show",2717
"2022-04-08 16:11:33.978","/master/welcome",1042
"2022-04-08 16:11:36.044","/any/item/list-all-tools",1175
"2022-04-08 16:11:39.218","/any/item/show",2180
"2022-04-08 16:11:40.36","/master/welcome",627
"2022-04-08 16:11:41.684","/any/item/list-all-tools",567
"2022-04-08 16:11:43.755","/any/item/show",1087
"2022-04-08 16:11:47.234","/master/welcome",606
"2022-04-08 16:11:47.972","/master/welcome",697
"2022-04-08 16:11:49.806","/master/sign-in",1631
"2022-04-08 16:11:51.643","/master/welcome",1116
"2022-04-08 16:11:52.99","/any/item/list-all-tools",578
"2022-04-08 16:11:55.061","/any/item/show",1084
"2022-04-08 16:11:56.083","/master/welcome",520
"2022-04-08 16:11:57.365","/master/welcome",574
"2022-04-08 16:12:00.188","/master/welcome",733
"2022-04-08 16:12:00.766","/master/welcome",553
"2022-04-08 16:12:02.065","/master/sign-in",577
"2022-04-08 16:12:03.907","/master/welcome",1102
"2022-04-08 16:12:04.786","/any/item/list-all-tools",598
"2022-04-08 16:12:06.93","/any/item/show",1085
"2022-04-08 16:12:07.956","/master/welcome",493
"2022-04-08 16:12:08.676","/master/welcome",568
"2022-04-08 16:12:13.771","/master/welcome",488
"2022-04-08 16:12:14.269","/master/welcome",471
"2022-04-08 16:12:16.39","/master/sign-in",1329
"2022-04-08 16:12:17.666","/master/welcome",587
"2022-04-08 16:12:19.014","/any/quantity/list-all-toolkits",1094
"2022-04-08 16:12:21.768","/any/quantity/show",1095
"2022-04-08 16:12:22.747","/master/welcome",495
"2022-04-08 16:12:23.467","/master/welcome",566
"2022-04-08 16:12:28.566","/master/welcome",633
"2022-04-08 16:12:29.132","/master/welcome",542
"2022-04-08 16:12:30.4","/master/sign-in",1092
"2022-04-08 16:12:32.235","/master/welcome",622
"2022-04-08 16:12:33.171","/any/item/list-all-tools",594
"2022-04-08 16:12:34.782","/any/item/show",583
"2022-04-08 16:12:35.887","/master/welcome",601
"2022-04-08 16:12:37.196","/master/welcome",604
"2022-04-08 16:12:39.891","/master/welcome",619
"2022-04-08 16:12:40.424","/master/welcome",506
"2022-04-08 16:12:41.683","/master/sign-in",562
"2022-04-08 16:12:42.971","/master/welcome",586
"2022-04-08 16:12:43.854","/any/item/list-all-tools",572
"2022-04-08 16:12:45.931","/any/item/show",1101
"2022-04-08 16:12:46.904","/master/welcome",445
"2022-04-08 16:12:47.639","/master/welcome",564
"2022-04-08 16:12:52.603","/master/welcome",531
"2022-04-08 16:12:53.2","/master/welcome",567
"2022-04-08 16:12:54.474","/master/sign-in",585
"2022-04-08 16:12:55.772","/master/welcome",580
"2022-04-08 16:12:56.639","/any/quantity/list-all-toolkits",564
"2022-04-08 16:12:59.427","/any/quantity/show",587
"2022-04-08 16:13:00.533","/master/welcome",589
"2022-04-08 16:13:01.306","/master/welcome",582
"2022-04-08 16:13:06.343","/master/welcome",567
"2022-04-08 16:13:07.089","/master/welcome",715
"2022-04-08 16:13:08.578","/master/sign-in",1096
"2022-04-08 16:13:09.844","/master/welcome",580
"2022-04-08 16:13:11.22","/inventor/item/list-all-mine-components",1099
"2022-04-08 16:13:13.346","/inventor/item/show",1113
"2022-04-08 16:13:14.305","/master/welcome",461
"2022-04-08 16:13:15.014","/master/welcome",556
"2022-04-08 16:13:20.255","/master/welcome",781
"2022-04-08 16:13:20.801","/master/welcome",518
"2022-04-08 16:13:22.071","/master/sign-in",1102
"2022-04-08 16:13:23.368","/master/welcome",578
"2022-04-08 16:13:24.233","/any/item/list-all-tools",585
"2022-04-08 16:13:26.317","/any/item/show",1088
"2022-04-08 16:13:27.272","/master/welcome",426
"2022-04-08 16:13:28.018","/master/welcome",568
"2022-04-08 16:13:30.597","/master/welcome",486
"2022-04-08 16:13:31.221","/master/welcome",597
"2022-04-08 16:13:32.539","/master/sign-in",578
"2022-04-08 16:13:33.797","/master/welcome",553
"2022-04-08 16:13:35.178","/any/item/list-all-tools",1094
"2022-04-08 16:13:37.318","/any/item/show",556
"2022-04-08 16:13:38.386","/master/welcome",520
"2022-04-08 16:13:39.146","/master/welcome",571
"2022-04-08 16:13:44.546","/master/welcome",699
"2022-04-08 16:13:45.348","/master/welcome",773
"2022-04-08 16:13:46.603","/master/sign-in",562
"2022-04-08 16:13:47.856","/master/welcome",548
"2022-04-08 16:13:48.741","/any/quantity/list-all-toolkits",631
"2022-04-08 16:13:51.575","/any/quantity/show",575
"2022-04-08 16:13:52.612","/master/welcome",552
"2022-04-08 16:13:53.373","/master/welcome",569
"2022-04-08 16:13:58.306","/master/welcome",538
"2022-04-08 16:13:59.014","/master/welcome",672
"2022-04-08 16:14:00.351","/master/sign-in",1115
"2022-04-08 16:14:02.17","/master/welcome",582
"2022-04-08 16:14:03.539","/any/item/list-all-tools",564
"2022-04-08 16:14:05.662","/any/item/show",1098
"2022-04-08 16:14:06.666","/master/welcome",493
"2022-04-08 16:14:07.451","/master/welcome",568
"2022-04-08 16:14:10.039","/master/welcome",508
"2022-04-08 16:14:10.713","/master/welcome",645
"2022-04-08 16:14:11.468","/master/sign-in",581
"2022-04-08 16:14:12.772","/master/welcome",579
"2022-04-08 16:14:14.162","/any/item/list-all-tools",582
"2022-04-08 16:14:16.257","/any/item/show",576
"2022-04-08 16:14:17.356","/master/welcome",539
"2022-04-08 16:14:18.062","/master/welcome",552
"2022-04-08 16:14:23.039","/master/welcome",663
"2022-04-08 16:14:23.581","/master/welcome",510
"2022-04-08 16:14:24.843","/master/sign-in",1099
"2022-04-08 16:14:26.667","/master/welcome",568
"2022-04-08 16:14:27.514","/any/quantity/list-all-toolkits",569
"2022-04-08 16:14:30.382","/any/quantity/show",1087
"2022-04-08 16:14:31.349","/master/welcome",485
"2022-04-08 16:14:32.097","/master/welcome",584
