timestamp,simple-path,time
"2022-04-08 16:05:12.905","/master/welcome",8335
"2022-04-08 16:05:17.947","/any/quantity/list-all-toolkits",2775
"2022-04-08 16:05:22.447","/any/quantity/show",2698
"2022-04-08 16:05:25.97","/master/welcome",541
"2022-04-08 16:05:28.036","/any/item/list-all-tools",1850
"2022-04-08 16:05:31.139","/any/item/show",2133
"2022-04-08 16:05:32.244","/master/welcome",580
"2022-04-08 16:05:33.571","/any/item/list-all-tools",1091
"2022-04-08 16:05:35.671","/any/item/show",563
"2022-04-08 16:05:39.15","/master/welcome",630
"2022-04-08 16:05:39.638","/master/welcome",457
"2022-04-08 16:05:41.987","/master/sign-in",1639
"2022-04-08 16:05:45.009","/master/welcome",687
"2022-04-08 16:05:46.36","/any/item/list-all-tools",1085
"2022-04-08 16:05:50.249","/master/welcome",488
"2022-04-08 16:05:50.753","/master/welcome",476
"2022-04-08 16:05:52.577","/master/sign-in",1125
"2022-04-08 16:05:55.063","/master/welcome",606
"2022-04-08 16:05:56.454","/any/quantity/list-all-toolkits",603
"2022-04-08 16:06:00.233","/any/quantity/show",581
"2022-04-08 16:06:01.187","/master/welcome",476
"2022-04-08 16:06:01.927","/master/welcome",557
"2022-04-08 16:06:07.469","/master/welcome",662
"2022-04-08 16:06:07.969","/master/welcome",474
"2022-04-08 16:06:09.383","/master/sign-in",640
"2022-04-08 16:06:10.758","/master/welcome",596
"2022-04-08 16:06:11.591","/any/item/list-all-tools",587
"2022-04-08 16:06:13.655","/any/item/show",553
"2022-04-08 16:06:14.629","/master/welcome",469
"2022-04-08 16:06:15.364","/master/welcome",566
"2022-04-08 16:06:17.961","/master/welcome",506
"2022-04-08 16:06:18.555","/master/welcome",560
"2022-04-08 16:06:19.404","/master/sign-in",626
"2022-04-08 16:06:21.175","/master/welcome",567
"2022-04-08 16:06:22.552","/any/item/list-all-tools",604
"2022-04-08 16:06:28.837","/master/welcome",680
"2022-04-08 16:06:29.374","/master/welcome",508
"2022-04-08 16:06:30.078","/master/sign-in",551
"2022-04-08 16:06:31.854","/master/welcome",586
"2022-04-08 16:06:33.541","/inventor/item/list-all-mine-components",1448
"2022-04-08 16:06:35.646","/inventor/item/show",1123
"2022-04-08 16:06:36.653","/master/welcome",507
"2022-04-08 16:06:37.95","/master/welcome",604
"2022-04-08 16:06:43.104","/master/welcome",553
"2022-04-08 16:06:43.634","/master/welcome",499
"2022-04-08 16:06:44.878","/master/sign-in",1090
"2022-04-08 16:06:46.931","/master/welcome",581
"2022-04-08 16:06:48.271","/any/item/list-all-tools",567
"2022-04-08 16:06:50.344","/any/item/show",563
"2022-04-08 16:06:51.309","/master/welcome",475
"2022-04-08 16:06:52.572","/master/welcome",574
"2022-04-08 16:06:55.427","/master/welcome",770
"2022-04-08 16:06:55.979","/master/welcome",521
"2022-04-08 16:06:56.691","/master/sign-in",559
"2022-04-08 16:06:58.983","/master/welcome",581
"2022-04-08 16:06:59.816","/any/item/list-all-tools",586
"2022-04-08 16:07:06.475","/master/welcome",862
"2022-04-08 16:07:07.205","/master/welcome",700
"2022-04-08 16:07:08.475","/master/sign-in",1086
"2022-04-08 16:07:10.779","/master/welcome",574
"2022-04-08 16:07:12.113","/any/item/list-all-tools",554
"2022-04-08 16:07:14.225","/any/item/show",576
"2022-04-08 16:07:15.2","/master/welcome",480
"2022-04-08 16:07:16.44","/master/welcome",565
"2022-04-08 16:07:19.229","/master/welcome",693
"2022-04-08 16:07:19.872","/master/welcome",613
"2022-04-08 16:07:21.106","/master/sign-in",553
"2022-04-08 16:07:23.059","/master/welcome",557
"2022-04-08 16:07:24.392","/any/item/list-all-tools",555
"2022-04-08 16:07:26.414","/any/item/show",1074
"2022-04-08 16:07:27.604","/master/welcome",679
"2022-04-08 16:07:28.317","/master/welcome",557
"2022-04-08 16:07:33.312","/master/welcome",690
"2022-04-08 16:07:33.798","/master/welcome",456
"2022-04-08 16:07:34.52","/master/sign-in",566
"2022-04-08 16:07:36.872","/master/welcome",603
"2022-04-08 16:07:38.286","/any/quantity/list-all-toolkits",642
"2022-04-08 16:07:42.111","/any/quantity/show",637
"2022-04-08 16:07:43.053","/master/welcome",456
"2022-04-08 16:07:43.779","/master/welcome",567
"2022-04-08 16:07:49.017","/master/welcome",742
"2022-04-08 16:07:49.747","/master/welcome",691
"2022-04-08 16:07:51.967","/anonymous/user-account/create",2004
"2022-04-08 16:07:55.416","/master/welcome",612
"2022-04-08 16:07:58.129","/master/welcome",649
"2022-04-08 16:08:00.202","/master/sign-in",1355
"2022-04-08 16:08:02.166","/master/welcome",598
"2022-04-08 16:08:02.71","/master/welcome",480
"2022-04-08 16:08:03.99","/master/welcome",566
"2022-04-08 16:08:06.666","/master/welcome",570
"2022-04-08 16:08:07.435","/master/welcome",737
"2022-04-08 16:08:08.695","/anonymous/user-account/create",1104
"2022-04-08 16:08:13.11","/master/welcome",1609
"2022-04-08 16:08:16.237","/master/welcome",975
"2022-04-08 16:08:18.286","/master/sign-in",1149
"2022-04-08 16:08:20.325","/master/welcome",698
"2022-04-08 16:08:21.669","/master/welcome",1275
"2022-04-08 16:08:23.033","/master/welcome",667
"2022-04-08 16:08:26.006","/master/welcome",861
"2022-04-08 16:08:26.966","/master/welcome",931
